id,label,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11
8291,0,10,-24.5,0.0,-24.5,0.0,2393,0.096113665,-18.69494359,0.099456749,19,11
8292,1,16,272.75,1.0,305.0,1.0,292,0.304794521,307.5650685,0.181506849,1036,4
8293,1,6,77.66666667,1.0,77.66666667,1.0,6,1.0,77.66666667,1.0,86,1
8294,0,59,-10.54237288,0.186440678,-18.0,0.0,96,0.322916667,-5.875,0.166666667,5094,3
8295,0,33,-21.27272727,0.03030303,-29.0,0.0,78,0.307692308,80.15384615,0.192307692,538,1
8296,1,18,36.33333333,0.555555556,60.09090909,0.818181818,66,0.121212121,-13.71212121,0.075757576,1159,2
8297,0,6,-34.0,0.0,-34.0,0.0,95,0.094736842,-11.97894737,0.336842105,957,2
8298,0,27,-18.85185185,0.0,-16.72727273,0.0,60,0.0,-18.0,0.733333333,381,4
8299,1,64,59.890625,0.21875,416.1818182,0.363636364,7,0.714285714,674.5714286,0.571428571,3089,1
8300,0,40,-47.075,0.2,-76.18181818,0.0,2618,0.25210084,-2.418640183,0.713139801,3110,4
8301,0,26,-55.23076923,0.076923077,-82.27272727,0.0,104,0.471153846,44.03846154,0.951923077,310,2
8302,0,2,-41.5,0.5,-41.5,0.5,28,0.571428571,13.17857143,1.0,179,2
8303,0,181,-54.59668508,0.005524862,-57.63636364,0.0,382,0.020942408,-42.4947644,0.235602094,1427,4
8304,0,349,-52.0,0.068767908,-56.72727273,0.0,25,0.04,-47.92,0.0,1251,1
8305,1,90,100.1,0.588888889,58.72727273,1.0,23,0.52173913,78.43478261,0.347826087,1001,1
8306,1,55,317.9636364,0.763636364,1368.454545,0.818181818,786,0.324427481,86.8740458,0.029262087,833,2
8307,1,398,76.35678392,0.876884422,11.18181818,1.0,4025,0.474037267,48.81863354,0.112546584,2648,7
8308,1,98,269.7244898,0.632653061,281.7272727,1.0,39,0.615384615,70.94871795,0.0,2774,3
8309,0,591,-55.47208122,0.003384095,-3.818181818,0.181818182,58,0.224137931,-45.06896552,0.5,591,2
8310,0,269,-55.23791822,0.003717472,-37.09090909,0.0,2,0.0,-375.0,1.0,919,3
8311,0,47,-29.08510638,0.0,-23.0,0.0,100,0.0,-49.48,0.21,2856,6
8312,1,97,453.7628866,0.783505155,-7.454545455,0.363636364,31,0.290322581,132.4193548,0.064516129,1558,1
8313,0,165,96.48484848,0.915151515,80.63636364,0.909090909,244,0.672131148,42.15163934,0.610655738,514,1
8314,0,121,-13.65289256,0.041322314,-25.72727273,0.0,188,0.292553191,17.55319149,0.212765957,1674,2
8315,0,1294,-22.15146832,0.034775889,42.54545455,0.090909091,518,0.052123552,-22.43050193,0.125482625,2363,8
8316,0,1216,-14.69819079,0.158717105,-23.54545455,0.0,4386,0.092795258,-20.31486548,0.046739626,3693,5
8317,0,451,-39.04656319,0.11308204,-14.72727273,0.363636364,98,0.0,-50.42857143,0.071428571,980,1
8318,1,116,300.6637931,0.99137931,298.0,1.0,270,0.992592593,282.7555556,0.0,834,3
8319,0,520,-18.13846154,0.240384615,-20.09090909,0.0,206,0.349514563,-7.446601942,0.86407767,656,4
8320,1,36,28.86111111,0.5,-14.36363636,0.454545455,6,0.333333333,-4.666666667,0.333333333,4117,4
8321,0,325,-0.086153846,0.083076923,-8.454545455,0.0,8563,0.227140021,-18.19911246,0.163377321,351,2
8322,0,343,4.702623907,0.355685131,-53.63636364,0.0,11,0.181818182,-39.90909091,0.0,237,2
8323,1,67,1427.597015,1.0,1702.909091,1.0,31,1.0,1654.483871,0.032258065,161,1
8324,0,39,-6.743589744,0.102564103,-12.27272727,0.0,645,0.319379845,-13.48527132,0.646511628,69,1
8325,0,249,-27.99598394,0.0,-27.72727273,0.0,322,0.226708075,-13.15217391,0.01552795,294,2
8326,1,1,4.0,1.0,4.0,1.0,12,0.833333333,307.3333333,0.166666667,39,1
8327,0,232,-122.2974138,0.176724138,-8.454545455,0.0,639,0.461658842,40.15492958,0.093896714,1359,4
8328,0,5,-3.6,0.0,-3.6,0.0,6,0.166666667,-14.16666667,1.0,1605,3
8329,0,2454,36.39201304,0.683781581,-13.0,0.0,162,0.413580247,37.48765432,0.12962963,3687,1
8330,0,1286,-31.85614308,0.0,-28.45454545,0.0,570,0.005263158,-25.89298246,0.142105263,1489,4
8331,0,364,41.98076923,0.513736264,-24.0,0.0,368,0.548913043,13.51630435,0.100543478,1283,6
8332,0,886,-23.96049661,0.156884876,-47.0,0.0,28,0.178571429,237.25,0.071428571,1772,4
8333,1,10,995.0,0.9,995.0,0.9,10,0.9,995.0,0.7,16,1
8334,0,383,16.76501305,0.553524804,-13.72727273,0.090909091,577,0.175043328,-10.81975737,0.119584055,1056,4
8335,1,507,-31.75936884,0.149901381,50.09090909,0.909090909,108,0.203703704,-33.36111111,0.0,662,3
8336,1,11,44.90909091,0.818181818,44.90909091,0.818181818,48,0.520833333,6.916666667,0.125,797,10
8337,0,76,-24.77631579,0.026315789,-22.81818182,0.0,5044,0.115384615,-80.87252181,0.12371134,2226,19
8338,1,295,117.9118644,0.481355932,225.0909091,1.0,38,0.973684211,171.4473684,0.026315789,399,4
8339,0,122,-24.36885246,0.114754098,-50.63636364,0.0,103,0.106796117,-27.75728155,0.0,2148,6
8340,0,194,-55.05670103,0.113402062,-71.45454545,0.0,311,0.173633441,-49.25401929,0.723472669,1575,2
8341,1,186,61.00537634,0.989247312,76.0,1.0,114,0.035087719,-20.79824561,0.640350877,445,5
8342,0,586,32.94197952,0.141638225,-13.81818182,0.272727273,105,0.180952381,-31.25714286,0.076190476,1398,9
8343,1,14,48.14285714,0.214285714,73.90909091,0.272727273,23,0.217391304,-9.826086957,0.217391304,1490,1
8344,0,257,60.28015564,0.591439689,-14.81818182,0.181818182,83,0.481927711,13.57831325,0.21686747,704,3
8345,0,22,-64.72727273,0.136363636,-79.18181818,0.0,56,0.107142857,-63.23214286,0.285714286,897,2
8346,1,3,50.0,1.0,50.0,1.0,4,1.0,42.0,0.0,810,1
8347,0,227,-31.04405286,0.0,-53.09090909,0.0,1287,0.016317016,-24.24475524,0.317016317,431,5
8348,0,313,-111.9936102,0.015974441,-80.90909091,0.0,261,0.54789272,124.5670498,0.24137931,2649,2
8349,1,57,14.64912281,0.596491228,32.81818182,0.909090909,89,0.235955056,10.80898876,0.415730337,1060,3
8350,0,9,-29.0,0.0,-29.0,0.0,24,0.041666667,-13.66666667,0.958333333,54,1
8351,1,22,406.8181818,0.772727273,191.3636364,0.727272727,1,1.0,669.0,1.0,293,1
8352,1,36,921.5277778,0.972222222,1252.909091,1.0,705,0.929078014,1203.680851,0.014184397,554,2
8353,0,649,-31.34052388,0.010785824,-57.81818182,0.0,15,0.066666667,-21.13333333,0.2,1169,3
8354,1,756,666.3121693,0.596560847,1644.818182,1.0,681,0.546255507,539.5638767,0.002936858,68,1
8355,0,262,114.6374046,0.251908397,-24.18181818,0.090909091,119,0.168067227,42.40336134,0.042016807,1554,2
8356,0,139,-58.02877698,0.064748201,-68.90909091,0.0,174,0.24137931,-10.13793103,0.057471264,756,1
8357,1,1029,157.2108844,0.549076774,17.81818182,1.0,1004,0.257968127,-12.22709163,0.051792829,1275,4
8358,0,17,-3.176470588,0.470588235,-1.454545455,0.272727273,727,0.257221458,6.552957359,0.995873453,39,4
8359,0,397,40.21662469,0.118387909,-26.72727273,0.0,255,0.031372549,-12.5372549,0.419607843,1120,4
8360,0,7,-191.7142857,0.285714286,-191.7142857,0.285714286,48,0.0625,-64.1875,0.125,580,5
8361,0,2,-29.0,0.0,-29.0,0.0,9211,0.217023125,-17.64260124,0.153512105,4486,2
8362,0,3762,56.58692185,0.260233918,-17.0,0.0,17,0.176470588,27.0,0.0,1557,2
8363,0,404,-27.81683168,0.04950495,-46.36363636,0.090909091,2382,0.22334173,-12.16456759,0.180100756,429,2
8364,0,104,295.0,0.557692308,-58.27272727,0.0,4634,0.734354769,340.8288735,0.07790246,403,11
8365,1,7,4574.142857,1.0,4574.142857,1.0,198,0.974747475,2263.767677,0.0,178,2
8366,0,33,-58.15151515,0.0,-58.72727273,0.0,288,0.288194444,-16.84027778,0.708333333,56,2
8367,1,25,-8.84,0.2,-6.727272727,0.272727273,3680,0.057336957,-21.49266304,0.33451087,1383,12
8368,0,38,0.157894737,0.842105263,0.0,1.0,552,0.288043478,-3.956521739,0.047101449,917,3
8369,1,1880,-31.33031915,0.267021277,46.54545455,0.727272727,2254,0.219165927,-42.42546584,0.011091393,3051,2
8370,0,3652,-17.62102957,0.097480832,-17.72727273,0.181818182,350,0.14,-20.13714286,0.102857143,1791,1
8371,0,28,109.2142857,0.821428571,168.1818182,0.818181818,118,0.652542373,70.05932203,0.271186441,309,2
8372,1,175,2863.32,0.994285714,2244.363636,1.0,250,0.964,3055.236,0.892,172,1
8373,0,19,-308.7894737,0.0,-187.1818182,0.0,22,0.090909091,-209.8636364,0.045454545,1064,3
8374,0,15,222.1333333,0.6,95.27272727,0.454545455,133,0.812030075,223.5338346,0.015037594,764,2
8375,1,112,291.4375,0.928571429,49.63636364,1.0,186,0.790322581,173.4301075,0.489247312,1265,3
8376,0,28,-12.17857143,0.107142857,-23.45454545,0.0,154,0.220779221,3.590909091,0.103896104,1053,4
8377,1,75,700.28,1.0,487.1818182,1.0,5165,0.69893514,330.7976767,0.098354308,523,5
8378,1,7,209.8571429,1.0,209.8571429,1.0,39,0.538461538,218.5128205,0.820512821,693,1
8379,0,30,-35.23333333,0.0,-26.27272727,0.0,76,0.0,-28.26315789,0.0,492,22
8380,0,97,-34.68041237,0.206185567,-58.54545455,0.0,66,0.212121212,-34.24242424,0.03030303,3513,3
8381,1,3,519.0,1.0,519.0,1.0,17,0.882352941,476.1176471,1.0,228,8
8382,0,69,-851.3768116,0.0,-806.6363636,0.0,162,0.00617284,-1050.388889,0.086419753,674,2
8383,1,95,-169.3684211,0.168421053,281.7272727,0.909090909,153,0.647058824,159.9542484,0.039215686,459,12
8384,1,1089,36.67125803,0.747474747,216.5454545,1.0,1449,0.559696342,23.11249137,0.173222912,3549,1
8385,0,3553,8.652406417,0.318041092,3.636363636,0.454545455,1019,0.191364082,-30.45632974,0.159960746,4561,1
8386,0,90,-8.777777778,0.266666667,-7.181818182,0.272727273,199,0.090452261,-5.311557789,0.045226131,1958,2
8387,0,84,-5.285714286,0.238095238,-4.636363636,0.181818182,372,0.346774194,0.793010753,0.467741935,1136,1
8388,0,8,-42.75,0.125,-42.75,0.125,1205,0.217427386,-8.917012448,0.551037344,1442,13
8389,0,289,-25.68512111,0.238754325,-6.272727273,0.363636364,35,0.0,-56.37142857,0.142857143,1380,3
8390,0,1401,18.39828694,0.092790864,-27.72727273,0.0,91,0.120879121,22.52747253,0.043956044,818,1
8391,0,2,-23.0,0.0,-23.0,0.0,32,0.0,-46.96875,0.40625,356,3
8392,1,1,578.0,1.0,578.0,1.0,1,1.0,578.0,0.0,69,1
8393,0,49,427.0204082,0.775510204,-19.36363636,0.090909091,10,0.5,551.9,0.4,383,2
8394,0,74,-21.81081081,0.040540541,-25.27272727,0.0,44,0.068181818,-21.79545455,0.136363636,1228,1
8395,0,108,12.46296296,0.018518519,334.0,0.181818182,2142,0.057422969,-22.70214753,0.218020542,2727,10
8396,1,77,40.88311688,0.649350649,62.0,1.0,59,0.372881356,-13.25423729,0.0,2617,1
8397,0,1,-29.0,0.0,-29.0,0.0,134,0.28358209,-7.656716418,0.679104478,346,3
8398,0,943,-14.71792153,0.184517497,-17.27272727,0.0,3255,0.11858679,-20.01843318,0.0546851,3114,4
8399,1,494,166.6356275,0.423076923,-21.45454545,0.363636364,151,0.42384106,139.7880795,0.715231788,1326,2
8400,1,119,277.1260504,0.932773109,49.18181818,1.0,193,0.797927461,168.8860104,0.507772021,1265,3
8401,0,1673,-25.60908548,0.036461447,-16.45454545,0.0,245,0.395918367,22.47346939,0.534693878,2361,2
8402,0,16,865.375,0.8125,852.4545455,0.727272727,14,0.785714286,809.5714286,0.214285714,575,1
8403,1,426,69.50938967,0.338028169,52.72727273,1.0,137,0.145985401,-10.2189781,0.065693431,1688,2
8404,0,1292,-5.126934985,0.248452012,-23.54545455,0.0,1439,0.047949965,-25.55941626,0.084781098,682,2
8405,1,788,12.45431472,0.413705584,83.36363636,1.0,1076,0.436802974,25.40799257,0.096654275,3606,3
8406,0,30,34.93333333,0.133333333,-27.09090909,0.0,33,0.484848485,131.6060606,0.0,963,3
8407,0,309,43.61812298,0.436893204,-4.090909091,0.636363636,120,0.416666667,60.75,0.191666667,1600,3
8408,0,424,-29.68396226,0.20754717,-33.0,0.0,186,0.0,-40.20430108,0.0,3381,2
8409,0,1191,74.96641478,0.125944584,-26.27272727,0.0,502,0.199203187,35.87649402,0.125498008,2697,4
8410,1,7,50.42857143,0.428571429,50.42857143,0.428571429,46,1.0,4513.934783,0.869565217,283,1
8411,1,1247,-5.179631115,0.373696872,-19.45454545,0.090909091,4641,0.232062056,-18.7328162,0.138332256,1931,3
8412,0,17,-57.70588235,0.0,-57.45454545,0.0,55,0.236363636,-84.34545455,0.290909091,45,3
8413,0,828,-15.48429952,0.050724638,-27.0,0.0,105,0.00952381,-19.66666667,0.0,555,1
8414,0,242,106.785124,0.061983471,-88.45454545,0.0,13,0.307692308,66.76923077,0.769230769,1192,2
8415,0,268,-29.00373134,0.0,-22.54545455,0.0,18,0.5,6.055555556,0.0,882,2
8416,1,76,129.4868421,0.723684211,20.0,1.0,185,0.983783784,174.4648649,0.010810811,1873,3
8417,0,147,26.46258503,0.43537415,-80.90909091,0.0,2495,0.2501002,60.41723447,0.040480962,2002,2
8418,0,20,-57.15,0.0,-54.54545455,0.0,15,0.0,-53.93333333,0.466666667,398,2
8419,0,914,229.7516411,0.375273523,-56.81818182,0.0,220,0.504545455,609.6590909,0.090909091,911,2
8420,0,17,-16.17647059,0.647058824,-36.45454545,0.454545455,8,0.375,-15.25,0.375,764,3
8421,0,164,-14.4695122,0.213414634,-7.272727273,0.545454545,683,0.25329429,-15.89751098,0.153733529,1595,13
8422,1,39,80.79487179,1.0,84.27272727,1.0,43,0.906976744,71.39534884,0.069767442,454,3
8423,0,182,-30.43406593,0.17032967,-56.18181818,0.0,887,0.321307779,58.6583991,0.051860203,1872,3
8424,0,497,-51.82696177,0.122736419,-78.63636364,0.0,848,0.234669811,-44.11910377,0.010613208,7126,2
8425,0,50,1207.66,0.84,504.8181818,0.363636364,80,0.7875,903.3,0.15,292,1
8426,0,65,9.676923077,0.507692308,-25.54545455,0.0,531,0.52165725,158.8851224,0.248587571,408,5
8427,1,58,34.10344828,0.672413793,54.18181818,1.0,58,0.689655172,35.79310345,0.724137931,518,1
8428,0,937,-32.83244397,0.0,-28.72727273,0.0,571,0.00525394,-38.38178634,0.12084063,1132,2
8429,0,810,-18.77037037,0.130864198,-0.363636364,0.909090909,1244,0.13585209,-18.17845659,0.282958199,1723,13
8430,0,173,-25.39884393,0.132947977,-1.363636364,0.0,588,0.037414966,-24.05102041,0.154761905,432,2
8431,0,2358,-8.145886344,0.224342663,-30.72727273,0.181818182,1966,0.051373347,-22.19175992,0.064089522,1192,8
8432,0,526,0.775665399,0.16730038,-25.0,0.0,126,0.761904762,73.30952381,0.031746032,1896,3
8433,1,57,-38.22807018,0.070175439,-25.45454545,0.090909091,632,0.273734177,344.7705696,0.07278481,5397,9
8434,0,102,9.235294118,0.81372549,-3.0,0.0,112,0.964285714,13.94642857,0.982142857,604,4
8435,0,45,-50.77777778,0.0,-44.45454545,0.0,17,0.0,-47.29411765,0.0,310,1
8436,0,1248,-20.95913462,0.012019231,-15.45454545,0.0,1123,0.009795191,-23.37043633,0.06411398,852,7
8437,0,45,1.622222222,0.533333333,-27.18181818,0.0,221,0.176470588,-37.54298643,0.742081448,161,5
8438,0,1,-54.0,0.0,-54.0,0.0,11,0.181818182,-37.54545455,0.909090909,426,3
8439,1,3377,10.70624815,0.132958247,-25.27272727,0.090909091,1425,0.047719298,-25.6245614,0.084210526,3065,2
8440,0,425,-19.79529412,0.023529412,-26.45454545,0.0,492,0.006097561,-27.05284553,0.075203252,4270,7
8441,0,27,-87.37037037,0.0,-87.36363636,0.0,23,0.0,-87.2173913,0.0,62,2
8442,0,9,-70.0,0.0,-70.0,0.0,12,0.0,-38.41666667,0.583333333,104,3
8443,1,48,48.3125,0.291666667,-10.81818182,0.272727273,9,0.333333333,195.1111111,0.0,297,1
8444,0,93,81.86021505,0.322580645,-55.27272727,0.0,231,0.16017316,-42.22943723,0.038961039,337,2
8445,0,111,-27.83783784,0.0,-28.0,0.0,144,0.013888889,-24.32638889,0.243055556,1272,4
8446,0,76,-9.723684211,0.026315789,-21.81818182,0.0,1022,0.168297456,-16.52641879,0.356164384,185,2
8447,0,12,-32.0,0.0,-29.54545455,0.0,65,0.061538462,-17.64615385,0.184615385,2334,2
8448,1,1351,-5.360473723,0.36565507,20.09090909,1.0,1596,0.23245614,-13.0802005,0.283834586,2963,2
8449,0,46,-24.08695652,0.108695652,-29.90909091,0.0,162,0.364197531,30.58641975,0.135802469,190,1
8450,1,43,55.79069767,0.813953488,234.1818182,1.0,2032,0.663385827,167.5629921,0.0625,817,2
8451,1,1836,81.7587146,0.277233115,59.18181818,1.0,990,0.406060606,83.57878788,0.104040404,4112,5
8452,0,21,32.85714286,0.761904762,16.72727273,0.727272727,3,0.0,-36.33333333,0.0,1458,1
8453,0,1062,27.05178908,0.464218456,-4.090909091,0.272727273,142,0.781690141,183.3380282,0.021126761,2764,4
8454,0,109,-7.605504587,0.293577982,-15.90909091,0.0,398,0.575376884,83.7638191,0.376884422,1189,5
8455,0,139,-13.29496403,0.158273381,-2.363636364,0.0,46,0.086956522,-9.326086957,0.0,2086,2
8456,0,235,28.39574468,0.476595745,52.90909091,0.090909091,1882,0.507970244,51.08607864,0.117959617,4003,7
8457,0,393,-24.67684478,0.012722646,-26.63636364,0.0,536,0.246268657,3.389925373,0.108208955,1677,2
8458,1,70,56.71428571,0.614285714,143.3636364,1.0,80,0.4625,37.425,0.2,1151,1
8459,0,2469,-44.05346294,0.078169299,-42.36363636,0.090909091,56,0.107142857,-35.96428571,0.303571429,4132,5
8460,0,175,-31.26285714,0.0,-24.0,0.0,17,0.058823529,-11.52941176,0.058823529,755,2
8461,0,3,110.0,0.333333333,110.0,0.333333333,2,0.0,-59.0,0.5,636,2
8462,0,695,-28.83884892,0.005755396,-28.90909091,0.0,994,0.009054326,-31.81187123,0.135814889,3938,7
8463,0,42,21.11904762,0.547619048,5.909090909,0.909090909,39,0.487179487,18.12820513,0.820512821,926,2
8464,0,40,-862.3,0.0,-795.5454545,0.0,110,0.009090909,-680.7363636,0.072727273,1517,2
8465,1,8,173.0,1.0,173.0,1.0,83,0.614457831,171.8674699,0.43373494,889,5
8466,0,477,285.129979,0.452830189,-21.0,0.0,709,0.754583921,520.4174894,0.004231312,818,1
8467,1,26,189.1538462,0.846153846,216.8181818,1.0,11,1.0,226.1818182,0.0,974,1
8468,1,544,-26.74816176,0.194852941,32.18181818,0.727272727,48,0.125,-36.27083333,0.0,662,3
8469,0,326,20.2607362,0.72392638,-6.0,0.0,228,0.710526316,61.75,0.23245614,1837,2
8470,0,3387,-26.45290818,0.02125775,-7.090909091,0.363636364,200,0.43,16.53,0.68,3692,2
8471,0,20,-8.85,0.15,-2.818181818,0.090909091,50,0.0,-33.14,0.0,2163,6
8472,1,303,13.47854785,0.557755776,121.7272727,1.0,32,0.0625,-9.4375,0.8125,1533,2
8473,0,4,-12.0,0.5,-12.0,0.5,1,1.0,0.0,1.0,141,3
8474,1,309,25.36245955,0.537216828,81.81818182,1.0,158,0.658227848,489.9556962,0.291139241,516,2
8475,0,945,17.67089947,0.535449735,-5.454545455,0.454545455,173,0.595375723,23.13872832,0.265895954,1378,2
8476,0,585,346.6974359,0.897435897,175.2727273,0.363636364,19299,0.241515104,5.009016011,0.243950464,50,3
8477,1,5,107.4,1.0,107.4,1.0,141,0.113475177,-65.92198582,0.354609929,108,1
8478,0,198,31.52525253,0.53030303,-18.81818182,0.090909091,1679,0.540202501,55.18642049,0.129243597,3761,5
8479,0,2094,147.4966571,0.79608405,-16.18181818,0.090909091,799,0.49436796,29.61076345,0.533166458,913,2
8480,0,870,-7.994252874,0.15862069,-20.18181818,0.0,4,0.0,-18.25,0.25,2049,1
8481,0,947,-14.16789863,0.395987328,-29.0,0.0,18188,0.219485375,-6.438420937,0.250054981,4331,2
8482,1,254,-15.23228346,0.42519685,-10.54545455,0.454545455,250,0.564,33.444,0.264,1008,1
8483,0,749,-35.24699599,0.102803738,-55.54545455,0.0,174,0.08045977,-36.29310345,0.149425287,1892,5
8484,0,559,40.10554562,0.128801431,-26.72727273,0.0,669,0.33632287,20.28998505,0.131539611,2185,3
8485,0,900,672.5655556,0.834444444,-18.0,0.0,340,0.879411765,154.4176471,0.973529412,713,3
8486,1,105,73.53333333,0.847619048,12.63636364,0.272727273,65,0.723076923,51.09230769,0.815384615,1796,2
8487,0,6,-16.66666667,0.0,-16.66666667,0.0,9288,0.21586994,-17.58925495,0.152347115,105,2
8488,0,39,-5.666666667,0.128205128,-22.27272727,0.0,2324,0.167383821,-130.7172978,0.105851979,1757,14
8489,0,80,-18.875,0.05,-27.27272727,0.0,31,0.064516129,-23.06451613,0.258064516,947,2
8490,1,18,139.8333333,1.0,150.9090909,1.0,83,0.469879518,3.734939759,0.722891566,361,4
8491,0,244,-57.00819672,0.012295082,-55.45454545,0.0,12069,0.23887646,1.093959732,0.300107714,128,3
8492,0,611,49.47626841,0.4599018,74.54545455,0.636363636,662,0.238670695,-21.91087613,0.102719033,2734,1
8493,1,1478,895.5433018,0.727334235,57.0,1.0,6,0.666666667,29.66666667,0.166666667,443,2
8494,0,76,-53.48684211,0.013157895,-57.27272727,0.0,97,0.113402062,-32.24742268,0.103092784,273,5
8495,1,407,160.1793612,0.953316953,47.09090909,1.0,11,0.636363636,30.0,0.272727273,2085,2
8496,0,41,-83.51219512,0.0,-85.72727273,0.0,35,0.057142857,-57.65714286,0.371428571,839,2
8497,0,5659,-26.67485421,0.009542322,-28.0,0.0,498,0.0,-27.98995984,0.002008032,1175,1
8498,0,565,-58.92389381,0.001769912,-58.09090909,0.0,1116,0.094982079,-38.56182796,0.188172043,2148,4
8499,1,3,126.3333333,1.0,126.3333333,1.0,4,1.0,124.75,1.0,578,1
8500,1,479,-20.99373695,0.075156576,-13.18181818,0.272727273,1759,0.035815804,-23.60147811,0.073905628,2197,4
8501,0,1480,-22.125,0.173648649,-61.09090909,0.181818182,183,0.038251366,-58.31147541,0.273224044,3748,3
8502,0,218,-48.92201835,0.091743119,-53.54545455,0.0,46,0.195652174,-24.97826087,0.456521739,816,1
8503,0,23,-23.95652174,0.0,-23.27272727,0.0,31,0.0,-41.93548387,0.483870968,422,5
8504,0,148,-19.12837838,0.074324324,-24.27272727,0.0,1119,0.018766756,-23.96782842,0.351206434,2407,4
8505,1,283,113.155477,0.826855124,39.63636364,0.909090909,29,0.379310345,90.72413793,0.344827586,1749,4
8506,0,67,-21.07462687,0.044776119,-29.0,0.0,469,0.445628998,252.2857143,0.176972281,218,1
8507,0,70,12.42857143,0.057142857,-27.0,0.0,117,0.094017094,26.04273504,0.05982906,2208,2
8508,0,263,538.6539924,0.821292776,-21.0,0.0,319,0.739811912,454.3605016,0.078369906,454,1
8509,0,179,-25.4972067,0.072625698,-26.18181818,0.0,60,0.1,-11.18333333,0.05,1387,2
8510,0,497,-15.6861167,0.175050302,0.0,1.0,222,0.238738739,-8.220720721,0.252252252,1686,2
8511,0,20,-56.55,0.0,-56.09090909,0.0,14,0.0,-56.64285714,0.071428571,408,1
8512,0,939,6.62513312,0.094781683,-3.545454545,0.0,2244,0.385026738,20.99376114,0.027629234,4790,6
8513,0,9,-32.11111111,0.222222222,-32.11111111,0.222222222,7,0.0,-54.71428571,0.0,294,3
8514,0,709,-18.82087447,0.152327221,-10.90909091,0.454545455,570,0.350877193,3.242105263,0.061403509,1247,6
8515,1,13,2584.692308,1.0,2891.727273,1.0,84,0.988095238,3152.857143,0.75,118,1
8516,0,5,-0.2,0.8,-0.2,0.8,5,0.8,-0.2,0.0,23,1
8517,0,108,382.7685185,0.907407407,91.81818182,0.909090909,491,0.574338086,187.4541752,0.3299389,1095,1
8518,0,117,-59.53846154,0.0,-28.09090909,0.0,1755,0.0,-25.96125356,0.003988604,126,1
8519,0,1968,2.262195122,0.080284553,-6.0,0.0,4842,0.334159438,9.204460967,0.014043784,6144,7
8520,0,926,106.5291577,0.56587473,6.818181818,0.727272727,69,0.347826087,-10.91304348,0.130434783,2497,5
8521,0,31,-80.74193548,0.129032258,-73.63636364,0.0,69,0.028985507,-75.71014493,0.0,1239,2
8522,0,74,260.7837838,0.256756757,-54.72727273,0.0,5069,0.709015585,337.0546459,0.091339515,479,9
8523,0,448,260.2366071,0.901785714,-6.272727273,0.0,536,0.916044776,230.8768657,0.050373134,972,1
8524,0,87,-1.793103448,0.206896552,-3.0,0.0,133,0.473684211,50.63909774,0.210526316,2921,2
8525,1,45,1115.066667,1.0,1072.818182,1.0,88,0.977272727,930.3295455,0.034090909,2174,1
8526,1,78,-33.76923077,0.102564103,47.27272727,0.272727273,317,0.239747634,-39.22712934,0.47318612,3825,1
8527,0,151,378.3774834,0.430463576,-28.36363636,0.0,48,0.875,781.625,0.0,1135,1
8528,0,376,-43.11702128,0.066489362,-86.90909091,0.0,284,0.10915493,-41.22887324,0.13028169,2569,5
8529,0,4275,-7.525847953,0.248888889,0.0,1.0,367,0.359673025,-9.411444142,0.0,1785,1
8530,0,319,-23.47648903,0.05015674,-28.36363636,0.0,239,0.0,-27.44351464,0.0,313,1
8531,1,8,5.25,0.875,5.25,0.875,35,0.6,-0.114285714,0.057142857,366,1
8532,1,47,53.06382979,1.0,46.18181818,1.0,886,0.161399549,-43.83634312,0.0,160,5
8533,0,191,75.27225131,0.628272251,-0.454545455,0.545454545,198,0.409090909,9.51010101,0.03030303,1104,3
8534,1,31,817.6129032,0.774193548,34.18181818,0.363636364,68,0.941176471,922.6764706,0.367647059,1373,1
8535,1,67,71.89552239,0.835820896,99.18181818,1.0,109,0.486238532,26.11009174,0.266055046,3408,2
8536,0,9,-52.0,0.0,-52.0,0.0,20,0.0,-52.0,0.0,858,2
8537,0,256,-72.5546875,0.05078125,-118.8181818,0.0,29,0.0,-77.37931034,0.620689655,544,3
8538,1,109,101.5321101,1.0,151.1818182,1.0,982,0.66904277,112.3696538,0.139511202,30,4
8539,0,87,-23.33333333,0.32183908,-21.45454545,0.0,42,0.238095238,-25.92857143,0.261904762,2113,2
8540,1,17,134.8235294,1.0,85.27272727,1.0,186,0.365591398,8.639784946,0.349462366,397,3
8541,0,187,-26.40106952,0.139037433,-43.0,0.181818182,8151,0.250398724,10.00527543,0.351490615,2133,4
8542,0,160,-23.59375,0.01875,-29.0,0.0,1036,0.545366795,349.7750965,0.012548263,597,1
8543,0,533,-4.818011257,0.403377111,-10.27272727,0.727272727,266,0.04887218,-39.04135338,0.0,3183,8
8544,0,97,-7.432989691,0.051546392,-27.0,0.0,157,0.140127389,16.22292994,0.057324841,935,2
8545,0,36,-19.91666667,0.083333333,-14.36363636,0.0,43,0.534883721,57.69767442,0.23255814,1351,3
8546,0,3660,-25.75546448,0.014754098,-29.0,0.0,108,0.0,-28.51851852,0.0,946,2
8547,0,174,-33.77011494,0.011494253,-25.0,0.0,124,0.241935484,6.008064516,0.096774194,1965,1
8548,0,3,-1.333333333,0.333333333,-1.333333333,0.333333333,57,0.01754386,-85.54385965,0.122807018,168,3
8549,1,8,-27.0,0.25,-27.0,0.25,800,0.5275,155.7675,0.0125,2329,4
